327.0,0.056
328.0,0.056
329.0,0.056
330.0,0.056
331.0,0.057
332.0,0.058
333.0,0.059
334.0,0.060
335.0,0.061
336.0,0.063
337.0,0.065
338.0,0.067
339.0,0.069
340.0,0.071
341.0,0.073
342.0,0.075
343.0,0.077
344.0,0.079
345.0,0.081
346.0,0.082
347.0,0.084
348.0,0.085
349.0,0.086
350.0,0.088
351.0,0.089
352.0,0.090
353.0,0.091
354.0,0.093
355.0,0.094
356.0,0.096
357.0,0.098
358.0,0.099
359.0,0.101
360.0,0.103
361.0,0.105
362.0,0.107
363.0,0.109
364.0,0.111
365.0,0.113
366.0,0.115
367.0,0.117
368.0,0.119
369.0,0.121
370.0,0.123
371.0,0.125
372.0,0.126
373.0,0.128
374.0,0.130
375.0,0.131
376.0,0.133
377.0,0.134
378.0,0.135
379.0,0.137
380.0,0.138
381.0,0.139
382.0,0.140
383.0,0.141
384.0,0.142
385.0,0.143
386.0,0.144
387.0,0.145
388.0,0.146
389.0,0.147
390.0,0.148
391.0,0.148
392.0,0.149
393.0,0.150
394.0,0.151
395.0,0.152
396.0,0.152
397.0,0.153
398.0,0.154
399.0,0.155
400.0,0.155
401.0,0.156
402.0,0.157
403.0,0.157
404.0,0.158
405.0,0.159
406.0,0.159
407.0,0.160
408.0,0.160
409.0,0.161
410.0,0.161
411.0,0.161
412.0,0.162
413.0,0.162
414.0,0.162
415.0,0.162
416.0,0.162
417.0,0.163
418.0,0.163
419.0,0.162
420.0,0.162
421.0,0.162
422.0,0.162
423.0,0.162
424.0,0.161
425.0,0.161
426.0,0.160
427.0,0.160
428.0,0.159
429.0,0.158
430.0,0.158
431.0,0.157
432.0,0.156
433.0,0.155
434.0,0.154
435.0,0.153
436.0,0.152
437.0,0.151
438.0,0.150
439.0,0.149
440.0,0.148
441.0,0.147
442.0,0.146
443.0,0.144
444.0,0.143
445.0,0.142
446.0,0.141
447.0,0.139
448.0,0.138
449.0,0.137
450.0,0.135
451.0,0.134
452.0,0.133
453.0,0.131
454.0,0.130
455.0,0.128
456.0,0.127
457.0,0.126
458.0,0.124
459.0,0.123
460.0,0.122
461.0,0.120
462.0,0.119
463.0,0.118
464.0,0.116
465.0,0.115
466.0,0.114
467.0,0.112
468.0,0.111
469.0,0.110
470.0,0.109
471.0,0.108
472.0,0.106
473.0,0.105
474.0,0.104
475.0,0.103
476.0,0.102
477.0,0.101
478.0,0.099
479.0,0.098
480.0,0.097
481.0,0.096
482.0,0.095
483.0,0.094
484.0,0.093
485.0,0.092
486.0,0.091
487.0,0.090
488.0,0.089
489.0,0.088
490.0,0.087
491.0,0.086
492.0,0.085
493.0,0.084
494.0,0.083
495.0,0.082
496.0,0.082
497.0,0.081
498.0,0.080
499.0,0.079
500.0,0.078
501.0,0.077
502.0,0.077
503.0,0.076
504.0,0.075
505.0,0.074
506.0,0.074
507.0,0.073
508.0,0.072
509.0,0.071
510.0,0.071
511.0,0.070
512.0,0.070
513.0,0.069
514.0,0.068
515.0,0.068
516.0,0.067
517.0,0.066
518.0,0.066
519.0,0.065
520.0,0.065
521.0,0.064
522.0,0.064
523.0,0.063
524.0,0.062
525.0,0.062
526.0,0.061
527.0,0.061
528.0,0.060
529.0,0.060
530.0,0.059
531.0,0.059
532.0,0.058
533.0,0.058
534.0,0.057
535.0,0.057
536.0,0.056
537.0,0.056
538.0,0.055
539.0,0.055
540.0,0.054
541.0,0.054
542.0,0.053
543.0,0.053
544.0,0.053
545.0,0.052
546.0,0.052
547.0,0.051
548.0,0.051
549.0,0.051
550.0,0.050
551.0,0.050
552.0,0.049
553.0,0.049
554.0,0.049
555.0,0.048
556.0,0.048
557.0,0.047
558.0,0.047
559.0,0.047
560.0,0.046
561.0,0.046
562.0,0.046
563.0,0.045
564.0,0.045
565.0,0.045
566.0,0.044
567.0,0.044
568.0,0.044
569.0,0.043
570.0,0.043
571.0,0.042
572.0,0.042
573.0,0.042
574.0,0.042
575.0,0.041
576.0,0.041
577.0,0.040
578.0,0.040
579.0,0.040
580.0,0.040
581.0,0.039
582.0,0.039
583.0,0.039
584.0,0.038
585.0,0.038
586.0,0.038
587.0,0.038
588.0,0.037
589.0,0.037
590.0,0.037
591.0,0.037
592.0,0.036
593.0,0.036
594.0,0.036
595.0,0.036
596.0,0.035
597.0,0.035
598.0,0.035
599.0,0.035
600.0,0.035
601.0,0.034
602.0,0.034
603.0,0.034
604.0,0.034
605.0,0.033
606.0,0.033
607.0,0.033
608.0,0.033
609.0,0.033
610.0,0.032
611.0,0.032
612.0,0.032
613.0,0.032
614.0,0.032
615.0,0.031
616.0,0.031
617.0,0.031
618.0,0.031
619.0,0.031
620.0,0.030
621.0,0.030
622.0,0.030
623.0,0.030
624.0,0.030
625.0,0.030
626.0,0.029
627.0,0.029
628.0,0.029
629.0,0.029
630.0,0.029
631.0,0.029
632.0,0.029
633.0,0.028
634.0,0.028
635.0,0.028
636.0,0.028
637.0,0.028
638.0,0.027
639.0,0.027
640.0,0.027
641.0,0.027
642.0,0.027
643.0,0.027
644.0,0.027
645.0,0.026
646.0,0.026
647.0,0.026
648.0,0.026
649.0,0.026
650.0,0.026
651.0,0.026
652.0,0.025
653.0,0.025
654.0,0.025
655.0,0.025
656.0,0.025
657.0,0.025
658.0,0.025
659.0,0.024
660.0,0.024
661.0,0.024
662.0,0.024
663.0,0.024
664.0,0.024
665.0,0.024
666.0,0.024
667.0,0.024
668.0,0.023
669.0,0.023
670.0,0.023
671.0,0.023
672.0,0.023
673.0,0.023
674.0,0.023
675.0,0.023
676.0,0.023
677.0,0.022
678.0,0.022
679.0,0.022
680.0,0.022
681.0,0.022
682.0,0.022
683.0,0.022
684.0,0.021
685.0,0.021
686.0,0.021
687.0,0.021
688.0,0.021
689.0,0.021
690.0,0.021
691.0,0.021
692.0,0.021
693.0,0.020
694.0,0.020
695.0,0.020
696.0,0.020
697.0,0.020
698.0,0.020
699.0,0.020
700.0,0.020
701.0,0.020
702.0,0.019
703.0,0.019
704.0,0.019
705.0,0.019
706.0,0.019
707.0,0.019
708.0,0.019
709.0,0.019
710.0,0.019
711.0,0.018
712.0,0.018
713.0,0.018
714.0,0.018
715.0,0.018
716.0,0.018
717.0,0.018
718.0,0.018
719.0,0.018
720.0,0.018
721.0,0.018
722.0,0.018
723.0,0.018
724.0,0.017
725.0,0.017
726.0,0.017
727.0,0.017
728.0,0.017
729.0,0.017
730.0,0.017
731.0,0.017
732.0,0.017
733.0,0.017
734.0,0.017
735.0,0.017
736.0,0.016
737.0,0.016
738.0,0.016
739.0,0.016
740.0,0.016
741.0,0.016
742.0,0.016
743.0,0.016
744.0,0.016
745.0,0.016
746.0,0.016
747.0,0.016
748.0,0.016
749.0,0.015
750.0,0.015
751.0,0.015
752.0,0.015
753.0,0.015
754.0,0.015
755.0,0.015
756.0,0.015
757.0,0.015
758.0,0.015
759.0,0.015
760.0,0.015
761.0,0.015
762.0,0.015
763.0,0.015
764.0,0.015
765.0,0.015
766.0,0.014
767.0,0.014
768.0,0.014
769.0,0.014
770.0,0.014
771.0,0.014
772.0,0.014
773.0,0.014
774.0,0.014
775.0,0.014
776.0,0.014
777.0,0.014
778.0,0.014
779.0,0.014
780.0,0.014
781.0,0.014
782.0,0.014
783.0,0.013
784.0,0.013
785.0,0.013
786.0,0.013
787.0,0.013
788.0,0.013
789.0,0.013
790.0,0.013
791.0,0.013
792.0,0.013
793.0,0.013
794.0,0.013
795.0,0.013
796.0,0.013
797.0,0.013
798.0,0.013
799.0,0.013
800.0,0.013
