3475.96	1080.26
3474.68	1203.42
3473.41	1286
3472.13	1366.37
3470.85	1424.16
3469.57	1494.84
3468.29	1528.05
3467.01	1560.53
3465.73	1582.84
3464.45	1633.37
3463.17	1665.58
3461.89	1699.53
3460.61	1718.42
3459.33	1741.32
3458.05	1781.32
3456.76	1807.16
3455.48	1861.47
3454.2	1864.84
3452.92	1916.37
3451.63	1954.42
3450.35	2003.84
3449.06	2042.47
3447.78	2075.16
3446.5	2107.47
3445.21	2162.95
3443.93	2180.32
3442.64	2206.95
3441.35	2254.42
3440.07	2265.37
3438.78	2301.26
3437.49	2348.21
3436.21	2349.42
3434.92	2380.89
3433.63	2430.05
3432.34	2451.16
3431.05	2470.21
3429.76	2525.53
3428.47	2519.79
3427.18	2563.05
3425.89	2592.42
3424.6	2620.84
3423.31	2640
3422.02	2684.42
3420.73	2661.74
3419.44	2711.11
3418.14	2702.1
3416.85	2753.95
3415.56	2776.42
3414.27	2796.16
3412.97	2847.58
3411.68	2854.58
3410.38	2873.95
3409.09	2897.89
3407.79	2893.21
3406.5	2932.53
3405.2	2968.58
3403.91	2989.95
3402.61	3001.68
3401.31	3041.16
3400.02	3049.58
3398.72	3086.53
3397.42	3130.21
3396.12	3174.16
3394.83	3189.89
3393.53	3225.21
3392.23	3262.11
3390.93	3290.21
3389.63	3302.63
3388.33	3324.47
3387.03	3358.74
3385.73	3388.42
3384.43	3399.58
3383.13	3430.89
3381.82	3478.53
3380.52	3497.74
3379.22	3495.74
3377.92	3531.84
3376.61	3563.95
3375.31	3559
3374.01	3589.79
3372.7	3592
3371.4	3621.05
3370.09	3608.79
3368.79	3630.74
3367.48	3641.74
3366.18	3672.58
3364.87	3677.47
3363.56	3696.53
3362.26	3708.05
3360.95	3738.89
3359.64	3734.79
3358.34	3756.26
3357.03	3784
3355.72	3781.32
3354.41	3800.42
3353.1	3799.05
3351.79	3810.47
3350.48	3832.84
3349.17	3837.84
3347.86	3875.16
3346.55	3925.74
3345.24	3939.26
3343.93	3951.37
3342.61	3949.68
3341.3	4042.37
3339.99	4031.58
3338.68	4059.47
3337.36	4063.68
3336.05	4136.53
3334.73	4164.42
3333.42	4165.11
3332.11	4191.32
3330.79	4236.26
3329.48	4241.95
3328.16	4264.89
3326.84	4294
3325.53	4311.84
3324.21	4327.11
3322.89	4360.95
3321.58	4404.1
3320.26	4424
3318.94	4441.11
3317.62	4479.63
3316.3	4482.58
3314.98	4504.74
3313.66	4568.53
3312.34	4569.11
3311.02	4610.58
3309.7	4609.58
3308.38	4612.11
3307.06	4629.9
3305.74	4645.58
3304.42	4636.68
3303.1	4629.47
3301.77	4661.16
3300.45	4651.42
3299.13	4669.42
3297.8	4640.42
3296.48	4707.47
3295.15	4717.37
3293.83	4756.42
3292.51	4718.47
3291.18	4774.47
3289.85	4828.16
3288.53	4875
3287.2	4940.42
3285.88	4974.26
3284.55	5042.68
3283.22	5116.95
3281.89	5173.68
3280.57	5290.26
3279.24	5377.47
3277.91	5469.79
3276.58	5581.26
3275.25	5734.1
3273.92	5867.21
3272.59	6031.74
3271.26	6222.58
3269.93	6375.16
3268.6	6585.63
3267.26	6785.26
3265.93	7067.9
3264.6	7279.58
3263.27	7537.53
3261.94	7794.11
3260.6	8065.16
3259.27	8326.32
3257.94	8697.47
3256.6	8974.21
3255.27	9252.53
3253.93	9554.05
3252.6	9857.16
3251.26	10160.9
3249.92	10412.3
3248.59	10690.5
3247.25	10949.7
3245.91	11175.5
3244.58	11402.3
3243.24	11654.2
3241.9	11790.1
3240.56	12014.1
3239.22	12154.4
3237.88	12399.7
3236.54	12502.4
3235.2	12633.5
3233.86	12752.7
3232.52	12933.1
3231.18	13051
3229.84	13087.6
3228.5	13186.5
3227.16	13268.1
3225.82	13317.6
3224.47	13406.8
3223.13	13465.6
3221.79	13513.7
3220.44	13571.9
3219.1	13594.3
3217.75	13660.8
3216.41	13661.8
3215.06	13724.2
3213.72	13815.6
3212.37	13856.3
3211.03	13901.1
3209.68	13917.6
3208.33	13996.1
3206.99	14047.7
3205.64	14099.5
3204.29	14145.9
3202.94	14241.3
3201.59	14293.1
3200.25	14355.6
3198.9	14373.8
3197.55	14464.2
3196.2	14528.6
3194.85	14536.6
3193.5	14631.9
3192.14	14711.4
3190.79	14745.4
3189.44	14860.9
3188.09	14850.3
3186.74	14985.6
3185.39	15085.4
3184.03	15155.6
3182.68	15277
3181.32	15352.8
3179.97	15417.2
3178.62	15486.9
3177.26	15556.4
3175.91	15723.1
3174.55	15802.7
3173.19	15927.1
3171.84	16029.8
3170.48	16157.2
3169.12	16255.2
3167.77	16316.6
3166.41	16405.5
3165.05	16537.8
3163.69	16592.8
3162.33	16768.9
3160.98	16804.9
3159.62	16951.7
3158.26	17038.1
3156.9	17229.2
3155.54	17253.7
3154.18	17343.5
3152.81	17484.9
3151.45	17573
3150.09	17685.2
3148.73	17808.6
3147.37	17938.1
3146	18028.9
3144.64	18191.8
3143.28	18343.5
3141.91	18444.4
3140.55	18578.9
3139.18	18721.9
3137.82	18815.5
3136.45	18948.5
3135.09	19082.8
3133.72	19193.8
3132.35	19264.8
3130.99	19355.7
3129.62	19440.4
3128.25	19513.2
3126.88	19583.3
3125.52	19620.8
3124.15	19717.1
3122.78	19734.1
3121.41	19884.9
3120.04	19903.1
3118.67	19934.5
3117.3	20065.6
3115.93	20072.7
3114.56	20144.5
3113.19	20244.8
3111.81	20240.3
3110.44	20347.4
3109.07	20413.8
3107.7	20462.6
3106.32	20532.4
3104.95	20564.6
3103.58	20567.4
3102.2	20566.5
3100.83	20605.3
3099.45	20646.5
3098.08	20654.7
3096.7	20704.1
3095.33	20711.8
3093.95	20750.3
3092.57	20781.5
3091.2	20868.2
3089.82	20948.3
3088.44	21020.6
3087.06	20966.9
3085.68	21027.8
3084.31	21008.9
3082.93	20994.8
3081.55	21016.1
3080.17	21006.8
3078.79	20957.1
3077.41	20985.9
3076.03	20987.2
3074.64	20998.9
3073.26	21046.8
3071.88	21076.2
3070.5	21135.5
3069.11	21210.8
3067.73	21273.7
3066.35	21387.6
3064.97	21405.9
3063.58	21447.8
3062.2	21570.4
3060.81	21686.4
3059.43	21803.4
3058.04	21878.8
3056.65	21970.7
3055.27	22106.2
3053.88	22158.8
3052.49	22192.6
3051.11	22316
3049.72	22353.2
3048.33	22376.2
3046.94	22419.9
3045.55	22491.4
3044.16	22595.8
3042.77	22676.8
3041.39	22785.7
3040	22797.7
3038.6	22933.3
3037.21	23043.6
3035.82	23099.3
3034.43	23150.4
3033.04	23197.3
3031.65	23256.7
3030.25	23305.8
3028.86	23296.8
3027.47	23316.6
3026.07	23411.7
3024.68	23399
3023.28	23452.9
3021.89	23477.5
3020.49	23495.7
3019.1	23502.6
3017.7	23485.4
3016.31	23557.6
3014.91	23611.3
3013.51	23619.1
3012.12	23759.4
3010.72	23745.7
3009.32	23868.4
3007.92	23916.3
3006.52	23990.2
3005.12	24070.7
3003.72	24115
3002.32	24178.6
3000.92	24244.8
2999.52	24252.5
2998.12	24313.5
2996.72	24362.2
2995.32	24450.2
2993.92	24478.4
2992.51	24629.1
2991.11	24689.9
2989.71	24815.9
2988.3	24928.1
2986.9	24974.6
2985.5	25076.7
2984.09	25216.7
2982.69	25378.1
2981.28	25518.7
2979.88	25591.1
2978.47	25713.6
2977.06	25859.5
2975.66	25941.3
2974.25	26042.7
2972.84	26184.3
2971.43	26287.7
2970.03	26330.6
2968.62	26408.8
2967.21	26534.2
2965.8	26533.1
2964.39	26624.7
2962.98	26612.2
2961.57	26688.4
2960.16	26639.2
2958.75	26777.9
2957.34	26761.5
2955.92	26847.3
2954.51	26874.7
2953.1	26898.8
2951.69	27004.9
2950.27	27122.3
2948.86	27189.3
2947.45	27232.4
2946.03	27260.4
2944.62	27288.8
2943.2	27334.5
2941.79	27396
2940.37	27346.7
2938.95	27378.1
2937.54	27422.6
2936.12	27473.8
2934.7	27394.8
2933.29	27346.7
2931.87	27405.3
2930.45	27432.9
2929.03	27481.7
2927.61	27584.2
2926.19	27558.9
2924.77	27546.1
2923.35	27535.7
2921.93	27612.1
2920.51	27561.7
2919.09	27606
2917.67	27600.8
2916.25	27567.3
2914.82	27544
2913.4	27566.4
2911.98	27528.1
2910.55	27630.4
2909.13	27618.7
2907.71	27642
2906.28	27742.1
2904.86	27796.8
2903.43	27819.6
2902.01	27865.6
2900.58	27888.7
2899.15	27952.6
2897.73	27943.9
2896.3	27972.2
2894.87	28037
2893.45	28054
2892.02	28151.1
2890.59	28182.9
2889.16	28219.7
2887.73	28308.2
2886.3	28345.7
2884.87	28350.9
2883.44	28382.7
2882.01	28374.2
2880.58	28362.2
2879.15	28405.4
2877.72	28388.3
2876.28	28484
2874.85	28465.1
2873.42	28418
2871.98	28477.4
2870.55	28489.9
2869.12	28530.9
2867.68	28578.6
2866.25	28679.6
2864.81	28704.7
2863.38	28733.7
2861.94	28765.5
2860.5	28762.4
2859.07	28781.6
2857.63	28738.9
2856.19	28772.3
2854.76	28778.5
2853.32	28763.3
2851.88	28700.3
2850.44	28726.7
2849	28722.2
2847.56	28734.7
2846.12	28652.8
2844.68	28573.1
2843.24	28653.9
2841.8	28574.2
2840.36	28559
2838.92	28559.9
2837.48	28490.5
2836.03	28413.9
2834.59	28332.3
2833.15	28434.8
2831.7	28393.2
2830.26	28320.1
2828.81	28318.6
2827.37	28367.5
2825.93	28331.3
2824.48	28284.3
2823.03	28263.7
2821.59	28122.3
2820.14	28141.8
2818.69	28130.6
2817.25	28104.8
2815.8	28122.4
2814.35	28075.1
2812.9	28118.7
2811.45	28111.2
2810.01	28077.8
2808.56	28079.6
2807.11	28059.1
2805.66	28132.4
2804.21	28204.6
2802.75	28217.6
2801.3	28203.7
2799.85	28205.1
2798.4	28192.1
2796.95	28223.6
2795.49	28288.1
2794.04	28239.8
2792.59	28285.6
2791.13	28355.7
2789.68	28337.2
2788.22	28303.9
2786.77	28429.8
2785.31	28541.5
2783.86	28509.3
2782.4	28574.1
2780.95	28634.4
2779.49	28645
2778.03	28602.7
2776.57	28608.9
2775.12	28530.8
2773.66	28501.4
2772.2	28547.8
2770.74	28509.4
2769.28	28387.8
2767.82	28405.9
2766.36	28377.2
2764.9	28456.8
2763.44	28460.8
2761.98	28493.3
2760.52	28514.8
2759.05	28502.8
2757.59	28516
2756.13	28435.7
2754.66	28353.3
2753.2	28289.9
2751.74	28251.1
2750.27	28255.3
2748.81	28245.2
2747.34	28254.9
2745.88	28144.7
2744.41	28159.8
2742.95	28085.5
2741.48	28042.2
2740.01	28084.3
2738.55	28002.6
2737.08	27966.6
2735.61	27842.9
2734.14	27779.8
2732.67	27849.4
2731.2	27807.3
2729.73	27788.2
2728.26	27870.9
2726.79	27823.9
2725.32	27913.8
2723.85	27932.2
2722.38	27893.6
2720.91	27877.6
2719.44	27728.2
2717.96	27844.4
2716.49	27855.9
2715.02	27796.7
2713.54	27793
